schema_version,source_workbook,source_workbook_sha256,source_sheet,source_range,extraction_date,units,cell,formula_json,cached_value_json,cell_data_type
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D33,"{""text"":""Расчет!K21"",""type"":null,""shared_index"":null,""ref"":null}",57.614,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,B37,"{""text"":""Расчет!B27"",""type"":null,""shared_index"":null,""ref"":null}","""кв.80х3""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C37,"{""text"":""Расчет!B28"",""type"":null,""shared_index"":null,""ref"":null}","""С245""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D37,"{""text"":""Расчет!B26"",""type"":null,""shared_index"":null,""ref"":null}",43.200700000000005,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,B38,"{""text"":""Расчет!C27"",""type"":null,""shared_index"":null,""ref"":null}","""кв.80х3""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C38,"{""text"":""Расчет!C28"",""type"":null,""shared_index"":null,""ref"":null}","""С345""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D38,"{""text"":""Расчет!C26"",""type"":null,""shared_index"":null,""ref"":null}",43.2139,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,B39,"{""text"":""Расчет!D27"",""type"":null,""shared_index"":null,""ref"":null}","""кв.100х3""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C39,"{""text"":""Расчет!D28"",""type"":null,""shared_index"":null,""ref"":null}","""С245""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D39,"{""text"":""Расчет!D26"",""type"":null,""shared_index"":null,""ref"":null}",54.601099999999995,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,B40,"{""text"":""Расчет!E27"",""type"":null,""shared_index"":null,""ref"":null}","""пр.120х80х3""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C40,"{""text"":""Расчет!E28"",""type"":null,""shared_index"":null,""ref"":null}","""С245""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D40,"{""text"":""Расчет!E26"",""type"":null,""shared_index"":null,""ref"":null}",54.606899999999996,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,B41,"{""text"":""Расчет!F27"",""type"":null,""shared_index"":null,""ref"":null}","""кв.100х3""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C41,"{""text"":""Расчет!F28"",""type"":null,""shared_index"":null,""ref"":null}","""С345""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D41,"{""text"":""Расчет!F26"",""type"":null,""shared_index"":null,""ref"":null}",54.61429999999999,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,B42,"{""text"":""Расчет!G27"",""type"":null,""shared_index"":null,""ref"":null}","""пр.120х80х3""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C42,"{""text"":""Расчет!G28"",""type"":null,""shared_index"":null,""ref"":null}","""С345""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D42,"{""text"":""Расчет!G26"",""type"":null,""shared_index"":null,""ref"":null}",54.620099999999994,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,B43,"{""text"":""Расчет!H27"",""type"":null,""shared_index"":null,""ref"":null}","""пр.120х80х3 90°""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C43,"{""text"":""Расчет!H28"",""type"":null,""shared_index"":null,""ref"":null}","""С245""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D43,"{""text"":""Расчет!H26"",""type"":null,""shared_index"":null,""ref"":null}",54.627399999999994,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,B44,"{""text"":""Расчет!I27"",""type"":null,""shared_index"":null,""ref"":null}","""пр.120х80х3 90°""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C44,"{""text"":""Расчет!I28"",""type"":null,""shared_index"":null,""ref"":null}","""С345""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D44,"{""text"":""Расчет!I26"",""type"":null,""shared_index"":null,""ref"":null}",54.634699999999995,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,B45,"{""text"":""Расчет!J27"",""type"":null,""shared_index"":null,""ref"":null}","""кв.80х4""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C45,"{""text"":""Расчет!J28"",""type"":null,""shared_index"":null,""ref"":null}","""С245""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D45,"{""text"":""Расчет!J26"",""type"":null,""shared_index"":null,""ref"":null}",57.60079999999999,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,B46,"{""text"":""Расчет!K27"",""type"":null,""shared_index"":null,""ref"":null}","""кв.80х4""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C46,"{""text"":""Расчет!K28"",""type"":null,""shared_index"":null,""ref"":null}","""С345""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D46,"{""text"":""Расчет!K26"",""type"":null,""shared_index"":null,""ref"":null}",57.614,n
