schema_version,source_workbook,source_workbook_sha256,source_sheet,source_range,extraction_date,units,cell,formula_json,cached_value_json,cell_data_type
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AH15,"{""text"":""INDEX($Q$9:$Q$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}",85,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AI15,"{""text"":""INDEX($R$9:$R$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}",73,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AJ9,"{""text"":""IF(V9=0.8,INDEX(снегветер!$L$3:$L$600,MATCH(подбор!$V$6,снегветер!$B$3:$B$600,0)),INDEX(снегветер!$J$3:$J$600,MATCH(подбор!$V$6,снегветер!$B$3:$B$600,0)))"",""type"":null,""shared_index"":null,""ref"":null}","""III""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AK9,"{""text"":""INDEX(снегветер!H3:H600,MATCH(V6,снегветер!B3:B600,0))"",""type"":null,""shared_index"":null,""ref"":null}","""II""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AL9,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AM9,"{""text"":""IF($V$10<=9,9,AM10)"",""type"":null,""shared_index"":null,""ref"":null}",12,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AN9,"{""text"":""IF(V10>21,AN10,IF(V8<=3.8,3.6,AN10))"",""type"":null,""shared_index"":null,""ref"":null}",3.6,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AO9,"{""text"":""V3"",""type"":null,""shared_index"":null,""ref"":null}",0,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AP9,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AQ9,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AR9,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AS9,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AT9,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AU9,null,null,n
