code;name_old;name_new;row_old;row_new;price_old;price_new;delta;pct;unit_old;unit_new;weight_old;weight_new;price_ton_old;price_ton_new;name_changed;unit_changed;weight_changed
119039;ПZ 140 без перфор. 2,0 П390 (Оцинк.);ПZ 140 без перфор. 2,0 П390 (Оцинк.);776;877;633.0;654.0;21.0;0.03317535545023697;п.м;п.м;4.562;4.562;138755.0;143358.0;False;False;False
119138;ТПС 245х65 с перфор. 2,0 П390 (Оцинк.);ТПС 245х65 с перфор. 2,0 П390 (Оцинк.);1988;984;844.0;872.0;28.0;0.03317535545023697;п.м;п.м;5.7143;5.7143;139077.0;143691.0;False;False;False
1215;ТПС 245х65 с перфор. 2,0 П350 (Оцинк.);ТПС 245х65 с перфор. 2,0 П350 (Оцинк.);1986;845;844.0;872.0;28.0;0.03317535545023697;п.м;п.м;5.7143;5.7143;139077.0;143691.0;False;False;False
89724;ПZ 140 без перфор. 2,0 П350 (Оцинк.);ПZ 140 без перфор. 2,0 П350 (Оцинк.);775;653;633.0;654.0;21.0;0.03317535545023697;п.м;п.м;4.562;4.562;138755.0;143358.0;False;False;False
1149;ПП 150х45 без перфор. 1,5 П350 (Оцинк.);ПП 150х45 без перфор. 1,5 П350 (Оцинк.);1185;751;392.0;405.0;13.0;0.03316326530612245;п.м;п.м;2.7265;2.7265;143774.0;148542.0;False;False;False
119054;НПГС 100x60 без перфор. 1,5 П390 (Оцинк.);НПГС 100x60 без перфор. 1,5 П390 (Оцинк.);701;894;392.0;405.0;13.0;0.03316326530612245;п.м;п.м;2.703;2.703;145024.0;149834.0;False;False;False
119058;ПГС 100x60 без перфор. 1,5 П390 (Оцинк.);ПГС 100x60 без перфор. 1,5 П390 (Оцинк.);920;898;392.0;405.0;13.0;0.03316326530612245;п.м;п.м;2.703;2.703;145024.0;149834.0;False;False;False
119087;ПП 150х45 без перфор. 1,5 П390 (Оцинк.);ПП 150х45 без перфор. 1,5 П390 (Оцинк.);1187;929;392.0;405.0;13.0;0.03316326530612245;п.м;п.м;2.7265;2.7265;143774.0;148542.0;False;False;False
89871;ПГС 100x60 без перфор. 1,5 П350 (Оцинк.);ПГС 100x60 без перфор. 1,5 П350 (Оцинк.);919;694;392.0;405.0;13.0;0.03316326530612245;п.м;п.м;2.703;2.703;145024.0;149834.0;False;False;False
89881;НПГС 100x60 без перфор. 1,5 П350 (Оцинк.);НПГС 100x60 без перфор. 1,5 П350 (Оцинк.);699;688;392.0;405.0;13.0;0.03316326530612245;п.м;п.м;2.703;2.703;145024.0;149834.0;False;False;False
119055;НПГС 100x60 без перфор. 2,0 П390 (Оцинк.);НПГС 100x60 без перфор. 2,0 П390 (Оцинк.);707;895;513.0;530.0;17.0;0.03313840155945419;п.м;п.м;3.5665;3.5665;143838.0;148605.0;False;False;False
119059;ПГС 100x60 без перфор. 2,0 П390 (Оцинк.);ПГС 100x60 без перфор. 2,0 П390 (Оцинк.);923;899;513.0;530.0;17.0;0.03313840155945419;п.м;п.м;3.5665;3.5665;143838.0;148605.0;False;False;False
119088;ПП 150х45 без перфор. 2,0 П390 (Оцинк.);ПП 150х45 без перфор. 2,0 П390 (Оцинк.);1190;930;513.0;530.0;17.0;0.03313840155945419;п.м;п.м;3.6214;3.6214;141658.0;146352.0;False;False;False
88783;ПП 150х45 без перфор. 2,0 П350 (Оцинк.);ПП 150х45 без перфор. 2,0 П350 (Оцинк.);1189;752;513.0;530.0;17.0;0.03313840155945419;п.м;п.м;3.6214;3.6214;141658.0;146352.0;False;False;False
89872;ПГС 100x60 без перфор. 2,0 П350 (Оцинк.);ПГС 100x60 без перфор. 2,0 П350 (Оцинк.);922;695;513.0;530.0;17.0;0.03313840155945419;п.м;п.м;3.5665;3.5665;143838.0;148605.0;False;False;False
89882;НПГС 100x60 без перфор. 2,0 П350 (Оцинк.);НПГС 100x60 без перфор. 2,0 П350 (Оцинк.);705;689;513.0;530.0;17.0;0.03313840155945419;п.м;п.м;3.5665;3.5665;143838.0;148605.0;False;False;False
119130;ТПС 150х65 с перфор. 1,5 П390 (Оцинк.);ТПС 150х65 с перфор. 1,5 П390 (Оцинк.);1919;976;483.0;499.0;16.0;0.033126293995859216;п.м;п.м;3.2044;3.2044;139436.0;144055.0;False;False;False
1205;ТПС 150х65 с перфор. 1,5 П350 (Оцинк.);ТПС 150х65 с перфор. 1,5 П350 (Оцинк.);1917;833;483.0;499.0;16.0;0.033126293995859216;п.м;п.м;3.2044;3.2044;139436.0;144055.0;False;False;False
1180;ПС 200х65 без перфор. 1,5 П350 (Оцинк.);ПС 200х65 без перфор. 1,5 П350 (Оцинк.);1618;789;575.0;594.0;19.0;0.03304347826086956;п.м;п.м;4.0721;4.0721;141205.0;145871.0;False;False;False
119107;ПС 200х65 без перфор. 1,5 П390 (Оцинк.);ПС 200х65 без перфор. 1,5 П390 (Оцинк.);1620;950;575.0;594.0;19.0;0.03304347826086956;п.м;п.м;4.0721;4.0721;141205.0;145871.0;False;False;False
119040;ПZ 160 без перфор. 1,5 П390 (Оцинк.);ПZ 160 без перфор. 1,5 П390 (Оцинк.);786;878;515.0;532.0;17.0;0.03300970873786408;п.м;п.м;3.6745;3.6745;140155.0;144782.0;False;False;False
89727;ПZ 160 без перфор. 1,5 П350 (Оцинк.);ПZ 160 без перфор. 1,5 П350 (Оцинк.);785;656;515.0;532.0;17.0;0.03300970873786408;п.м;п.м;3.6745;3.6745;140155.0;144782.0;False;False;False
119038;ПZ 140 без перфор. 1,5 П390 (Оцинк.);ПZ 140 без перфор. 1,5 П390 (Оцинк.);773;876;485.0;501.0;16.0;0.032989690721649485;п.м;п.м;3.4394;3.4394;141013.0;145665.0;False;False;False
89723;ПZ 140 без перфор. 1,5 П350 (Оцинк.);ПZ 140 без перфор. 1,5 П350 (Оцинк.);772;652;485.0;501.0;16.0;0.032989690721649485;п.м;п.м;3.4394;3.4394;141013.0;145665.0;False;False;False
113370;Кассета фасадная 1 доборная (КФ1) 1,2 (Колор-поток);Кассета фасадная 1 доборная (КФ1) 1,2 (Колор-поток);206;1078;2577.0;2662.0;85.0;0.03298409002716337;м2;м2;9.13;9.13;282256.0;291566.0;False;False;False
68978;Кассета фасадная 2 доборная (КФ2) 1,2 (Колор-поток);Кассета фасадная 2 доборная (КФ2) 1,2 (Колор-поток);221;1105;2577.0;2662.0;85.0;0.03298409002716337;м2;м2;10.8;10.8;238611.0;246481.0;False;False;False
69193;Кассета фасадная 3 доборная (КФ3) 1,2 (Колор-поток);Кассета фасадная 3 доборная (КФ3) 1,2 (Колор-поток);237;1127;2577.0;2662.0;85.0;0.03298409002716337;м2;м2;10.8;10.8;238611.0;246481.0;False;False;False
71716;Кассета фасадная 4/17 доборная (КФ4/17) 1,2 (Колор-поток);Кассета фасадная 4/17 доборная (КФ4/17) 1,2 (Колор-поток);247;1143;2577.0;2662.0;85.0;0.03298409002716337;м2;м2;10.8;10.8;238611.0;246481.0;False;False;False
71743;Кассета фасадная 4/30 доборная (КФ4/30) 1,2 (Колор-поток);Кассета фасадная 4/30 доборная (КФ4/30) 1,2 (Колор-поток);257;1159;2577.0;2662.0;85.0;0.03298409002716337;м2;м2;10.8;10.8;238611.0;246481.0;False;False;False
851;Угол специальный 90 гр. 1,5 П350 (Оцинк.);Угол специальный 90 гр. 1,5 П350 (Оцинк.);2031;860;1668.0;1723.0;55.0;0.03297362110311751;п.м;п.м;11.852;11.852;140736.0;145376.0;False;False;False
119053;НПГС 100x50 без перфор. 2,0 П390 (Оцинк.);НПГС 100x50 без перфор. 2,0 П390 (Оцинк.);684;893;455.0;470.0;15.0;0.03296703296703297;п.м;п.м;3.253;3.253;139871.0;144482.0;False;False;False
119057;ПГС 100x50 без перфор. 2,0 П390 (Оцинк.);ПГС 100x50 без перфор. 2,0 П390 (Оцинк.);911;897;455.0;470.0;15.0;0.03296703296703297;п.м;п.м;3.253;3.253;139871.0;144482.0;False;False;False
119116;Профиль шляпный 61 (ПШ 61) 2,0 П390 (Оцинк.);Профиль шляпный 61 (ПШ 61) 2,0 П390 (Оцинк.);1395;960;455.0;470.0;15.0;0.03296703296703297;п.м;п.м;3.1981;3.1981;142272.0;146962.0;False;False;False
2666;Уголок 100 (L100) 2,0 П350 (Оцинк.);Уголок 100 (L100) 2,0 П350 (Оцинк.);2045;865;455.0;470.0;15.0;0.03296703296703297;п.м;п.м;3.0649;3.0649;148455.0;153349.0;False;False;False
2937;Профиль шляпный 61 (ПШ 61) 2,0 П350 (Оцинк.);Профиль шляпный 61 (ПШ 61) 2,0 П350 (Оцинк.);1393;805;455.0;470.0;15.0;0.03296703296703297;п.м;п.м;3.1981;3.1981;142272.0;146962.0;False;False;False
89866;ПГС 100x50 без перфор. 2,0 П350 (Оцинк.);ПГС 100x50 без перфор. 2,0 П350 (Оцинк.);910;692;455.0;470.0;15.0;0.03296703296703297;п.м;п.м;3.253;3.253;139871.0;144482.0;False;False;False
89877;НПГС 100x50 без перфор. 2,0 П350 (Оцинк.);НПГС 100x50 без перфор. 2,0 П350 (Оцинк.);682;686;455.0;470.0;15.0;0.03296703296703297;п.м;п.м;3.253;3.253;139871.0;144482.0;False;False;False
1152;ПП 170х45 без перфор. 1,5 П350 (Оцинк.);ПП 170х45 без перфор. 1,5 П350 (Оцинк.);1205;755;425.0;439.0;14.0;0.03294117647058824;п.м;п.м;2.9615;2.9615;143508.0;148236.0;False;False;False
119089;ПП 170х45 без перфор. 1,5 П390 (Оцинк.);ПП 170х45 без перфор. 1,5 П390 (Оцинк.);1207;931;425.0;439.0;14.0;0.03294117647058824;п.м;п.м;2.9615;2.9615;143508.0;148236.0;False;False;False
1214;ТПС 245х65 с перфор. 1,5 П350 (Оцинк.);ТПС 245х65 с перфор. 1,5 П350 (Оцинк.);1980;844;638.0;659.0;21.0;0.032915360501567396;п.м;п.м;4.3169;4.3169;139294.0;143879.0;False;False;False
119049;ПZ 250 без перфор. 2,0 П390 (Оцинк.);ПZ 250 без перфор. 2,0 П390 (Оцинк.);836;887;912.0;942.0;30.0;0.03289473684210526;п.м;п.м;6.5687;6.5687;138840.0;143407.0;False;False;False
89743;ПZ 250 без перфор. 2,0 П350 (Оцинк.);ПZ 250 без перфор. 2,0 П350 (Оцинк.);835;672;912.0;942.0;30.0;0.03289473684210526;п.м;п.м;6.5687;6.5687;138840.0;143407.0;False;False;False
1181;ПС 200х65 без перфор. 2,0 П350 (Оцинк.);ПС 200х65 без перфор. 2,0 П350 (Оцинк.);1624;790;761.0;786.0;25.0;0.0328515111695138;п.м;п.м;5.3831;5.3831;141368.0;146013.0;False;False;False
119108;ПС 200х65 без перфор. 2,0 П390 (Оцинк.);ПС 200х65 без перфор. 2,0 П390 (Оцинк.);1626;951;761.0;786.0;25.0;0.0328515111695138;п.м;п.м;5.3831;5.3831;141368.0;146013.0;False;False;False
119125;ТПП 250х65 с перфор. 1,5 П390 (Оцинк.);ТПП 250х65 с перфор. 1,5 П390 (Оцинк.);1873;970;610.0;630.0;20.0;0.03278688524590164;п.м;п.м;4.0897;4.0897;140052.0;144644.0;False;False;False
1198;ТПП 250х65 с перфор. 1,5 П350 (Оцинк.);ТПП 250х65 с перфор. 1,5 П350 (Оцинк.);1871;824;610.0;630.0;20.0;0.03278688524590164;п.м;п.м;4.0897;4.0897;140052.0;144644.0;False;False;False
70399;Лист плоский-штрипс 2,0 (Оцинк.);Лист плоский-штрипс 2,0 (Оцинк.);577;1431;1893.0;1955.0;62.0;0.032752245113576335;м2;м2;15.626;15.626;121144.0;125112.0;False;False;False
119063;ПГС 145х70 без перфор. 2,0 П390 (Оцинк.);ПГС 145х70 без перфор. 2,0 П390 (Оцинк.);962;903;673.0;695.0;22.0;0.03268945022288262;п.м;п.м;4.7423;4.7423;141914.0;146553.0;False;False;False
119067;ПГС 200х45 без перфор. 2,0 П390 (Оцинк.);ПГС 200х45 без перфор. 2,0 П390 (Оцинк.);1002;907;673.0;695.0;22.0;0.03268945022288262;п.м;п.м;4.766;4.766;141209.0;145825.0;False;False;False
119096;ПП 220х45 без перфор. 2,0 П390 (Оцинк.);ПП 220х45 без перфор. 2,0 П390 (Оцинк.);1262;938;673.0;695.0;22.0;0.03268945022288262;п.м;п.м;4.7188;4.7188;142621.0;147283.0;False;False;False
119106;ПС 200х45 без перфор. 2,0 П390 (Оцинк.);ПС 200х45 без перфор. 2,0 П390 (Оцинк.);1609;949;673.0;695.0;22.0;0.03268945022288262;п.м;п.м;4.7563;4.7563;141497.0;146122.0;False;False;False
88791;ПП 220х45 без перфор. 2,0 П350 (Оцинк.);ПП 220х45 без перфор. 2,0 П350 (Оцинк.);1261;768;673.0;695.0;22.0;0.03268945022288262;п.м;п.м;4.7188;4.7188;142621.0;147283.0;False;False;False
86030;Направляющий профиль Г-образный 60х81 (НПГ 60х81) 2,0 П350 (Оцинк.);Направляющий профиль Г-образный 60х81 (НПГ 60х81) 2,0 П350 (Оцинк.);653;858;306.0;316.0;10.0;0.032679738562091505;п.м;п.м;2.1399;2.1399;142997.0;147670.0;False;False;False
852;Угол специальный 90 гр. 2,0 П350 (Оцинк.);Угол специальный 90 гр. 2,0 П350 (Оцинк.);2035;861;2206.0;2278.0;72.0;0.032638259292837715;п.м;п.м;15.626;15.626;141175.0;145783.0;False;False;False
119046;ПZ 220 без перфор. 1,5 П390 (Оцинк.);ПZ 220 без перфор. 1,5 П390 (Оцинк.);825;884;614.0;634.0;20.0;0.03257328990228013;п.м;п.м;4.3796;4.3796;140195.0;144762.0;False;False;False
89738;ПZ 220 без перфор. 1,5 П350 (Оцинк.);ПZ 220 без перфор. 1,5 П350 (Оцинк.);824;668;614.0;634.0;20.0;0.03257328990228013;п.м;п.м;4.3796;4.3796;140195.0;144762.0;False;False;False
119128;ТПС 150х45 с перфор. 1,5 П390 (Оцинк.);ТПС 150х45 с перфор. 1,5 П390 (Оцинк.);1903;974;430.0;444.0;14.0;0.03255813953488372;п.м;п.м;2.7343;2.7343;143749.0;148429.0;False;False;False
1204;ТПС 150х45 с перфор. 1,5 П350 (Оцинк.);ТПС 150х45 с перфор. 1,5 П350 (Оцинк.);1901;830;430.0;444.0;14.0;0.03255813953488372;п.м;п.м;2.7343;2.7343;143749.0;148429.0;False;False;False
119077;ПГС-сигма 300х80x20 без перфор. 2,0 П390 (Оцинк.);ПГС-сигма 300х80x20 без перфор. 2,0 П390 (Оцинк.);1094;917;1106.0;1142.0;36.0;0.0325497287522604;п.м;п.м;7.862;7.862;140677.0;145256.0;False;False;False
290;ПГС-сигма 300х80x20 без перфор. 2,0 П350 (Оцинк.);ПГС-сигма 300х80x20 без перфор. 2,0 П350 (Оцинк.);1092;731;1106.0;1142.0;36.0;0.0325497287522604;п.м;п.м;7.862;7.862;140677.0;145256.0;False;False;False
1171;ПС 150х65 без перфор. 1,5 П350 (Оцинк.);ПС 150х65 без перфор. 1,5 П350 (Оцинк.);1566;781;492.0;508.0;16.0;0.032520325203252036;п.м;п.м;3.4848;3.4848;141185.0;145776.0;False;False;False
119103;ПС 150х65 без перфор. 1,5 П390 (Оцинк.);ПС 150х65 без перфор. 1,5 П390 (Оцинк.);1568;945;492.0;508.0;16.0;0.032520325203252036;п.м;п.м;3.4848;3.4848;141185.0;145776.0;False;False;False
126001;ТПП 200х45 с перфор. 2,0 П350 (Оцинк.);ТПП 200х45 с перфор. 2,0 П350 (Оцинк.);1845;818;617.0;637.0;20.0;0.03241491085899514;п.м;п.м;4.029;4.029;141143.0;145718.0;False;False;False
113368;Кассета угловая 1 (УКФ1) 1,2 (Колор-поток);Кассета угловая 1 (УКФ1) 1,2 (Колор-поток);162;1062;2626.0;2711.0;85.0;0.03236862147753237;м2;м2;9.13;9.13;287623.0;296933.0;False;False;False
58026;Кассета угловая 2 (УКФ2) 1,2 (Колор-поток);Кассета угловая 2 (УКФ2) 1,2 (Колор-поток);169;1087;2626.0;2711.0;85.0;0.03236862147753237;м2;м2;10.8;10.8;243148.0;251019.0;False;False;False
58031;Кассета угловая 3 (УКФ3) 1,2 (Колор-поток);Кассета угловая 3 (УКФ3) 1,2 (Колор-поток);174;1111;2626.0;2711.0;85.0;0.03236862147753237;м2;м2;10.8;10.8;243148.0;251019.0;False;False;False
71696;Кассета угловая 4/17 (УКФ4/17) 1,2 (Колор-поток);Кассета угловая 4/17 (УКФ4/17) 1,2 (Колор-поток);179;1133;2626.0;2711.0;85.0;0.03236862147753237;м2;м2;10.8;10.8;243148.0;251019.0;False;False;False
71723;Кассета угловая 4/30 (УКФ4/30) 1,2 (Колор-поток);Кассета угловая 4/30 (УКФ4/30) 1,2 (Колор-поток);184;1149;2626.0;2711.0;85.0;0.03236862147753237;м2;м2;10.8;10.8;243148.0;251019.0;False;False;False
119050;ПZ 300 без перфор. 2,0 П390 (Оцинк.);ПZ 300 без перфор. 2,0 П390 (Оцинк.);852;888;1115.0;1151.0;36.0;0.03228699551569507;п.м;п.м;8.1207;8.1207;137303.0;141737.0;False;False;False
89746;ПZ 300 без перфор. 2,0 П350 (Оцинк.);ПZ 300 без перфор. 2,0 П350 (Оцинк.);851;676;1115.0;1151.0;36.0;0.03228699551569507;п.м;п.м;8.1207;8.1207;137303.0;141737.0;False;False;False
1172;ПС 150х65 без перфор. 2,0 П350 (Оцинк.);ПС 150х65 без перфор. 2,0 П350 (Оцинк.);1572;782;651.0;672.0;21.0;0.03225806451612903;п.м;п.м;4.5996;4.5996;141534.0;146100.0;False;False;False
1182;ПС 245х65 без перфор. 1,5 П350 (Оцинк.);ПС 245х65 без перфор. 1,5 П350 (Оцинк.);1635;792;651.0;672.0;21.0;0.03225806451612903;п.м;п.м;4.5967;4.5967;141623.0;146192.0;False;False;False
119102;ПС 150х65 без перфор. 2,0 П390 (Оцинк.);ПС 150х65 без перфор. 2,0 П390 (Оцинк.);1574;946;651.0;672.0;21.0;0.03225806451612903;п.м;п.м;4.5996;4.5996;141534.0;146100.0;False;False;False
1232;ПГС 245х65 без перфор. 1,5 П350 (Оцинк.);ПГС 245х65 без перфор. 1,5 П350 (Оцинк.);1013;712;651.0;672.0;21.0;0.03225806451612903;п.м;п.м;4.693;4.693;138717.0;143192.0;False;False;False
132762;ПП 105х45 без перфор. 1,2 П350 (Оцинк.);ПП 105х45 без перфор. 1,2 П350 (Оцинк.);1144;220;248.0;256.0;8.0;0.03225806451612903;п.м;п.м;1.7629;1.7629;140677.0;145215.0;False;False;False
119070;ПГС 300х80 без перфор. 1,5 П390 (Оцинк.);ПГС 300х80 без перфор. 1,5 П390 (Оцинк.);1033;910;807.0;833.0;26.0;0.0322180916976456;п.м;п.м;5.688;5.688;141878.0;146449.0;False;False;False
119083;ТПГС 300х80 с перфор. 1,5 П390 (Оцинк.) по согласованию;ТПГС 300х80 с перфор. 1,5 П390 (Оцинк.) по согласованию;1770;924;807.0;833.0;26.0;0.0322180916976456;п.м;п.м;5.4059;5.4059;142173.0;146753.0;False;False;False
1236;ПГС 300х80 без перфор. 1,5 П350 (Оцинк.);ПГС 300х80 без перфор. 1,5 П350 (Оцинк.);1031;716;807.0;833.0;26.0;0.0322180916976456;п.м;п.м;5.688;5.688;141878.0;146449.0;False;False;False
85677;ТПГС 300х80 с перфор. 1,5 П350 (Оцинк.) по согласованию;ТПГС 300х80 с перфор. 1,5 П350 (Оцинк.) по согласованию;1769;742;807.0;833.0;26.0;0.0322180916976456;п.м;п.м;5.4059;5.4059;142173.0;146753.0;False;False;False
18856;Лист плоский нест обрезь 2,0 (Оцинк.);Лист плоский нест обрезь 2,0 (Оцинк.);566;1424;1894.0;1955.0;61.0;0.032206969376979935;м2;м2;15.626;15.626;121208.0;125112.0;False;False;False
63358;Лист плоский 2,0 (Оцинк.);Лист плоский 2,0 (Оцинк.);557;1417;1894.0;1955.0;61.0;0.032206969376979935;м2;м2;15.626;15.626;121208.0;125112.0;False;False;False
119136;ТПС 200х65 с перфор. 2,0 П390 (Оцинк.);ТПС 200х65 с перфор. 2,0 П390 (Оцинк.);1971;982;747.0;771.0;24.0;0.0321285140562249;п.м;п.м;5.0088;5.0088;139381.0;143859.0;False;False;False
1213;ТПС 200х65 с перфор. 2,0 П350 (Оцинк.);ТПС 200х65 с перфор. 2,0 П350 (Оцинк.);1969;842;747.0;771.0;24.0;0.0321285140562249;п.м;п.м;5.0088;5.0088;139381.0;143859.0;False;False;False
1155;ПП 195х45 без перфор. 1,5 П350 (Оцинк.);ПП 195х45 без перфор. 1,5 П350 (Оцинк.);1222;759;467.0;482.0;15.0;0.032119914346895075;п.м;п.м;3.2592;3.2592;143287.0;147889.0;False;False;False
119091;ПП 195х45 без перфор. 1,5 П390 (Оцинк.);ПП 195х45 без перфор. 1,5 П390 (Оцинк.);1224;933;467.0;482.0;15.0;0.032119914346895075;п.м;п.м;3.2592;3.2592;143287.0;147889.0;False;False;False
119121;ТПП 200х45 с перфор. 1,5 П390 (Оцинк.);ТПП 200х45 с перфор. 1,5 П390 (Оцинк.);1844;966;467.0;482.0;15.0;0.032119914346895075;п.м;п.м;3.032;3.032;141957.0;146517.0;False;False;False
1195;ТПП 200х45 с перфор. 1,5 П350 (Оцинк.);ТПП 200х45 с перфор. 1,5 П350 (Оцинк.);1842;817;467.0;482.0;15.0;0.032119914346895075;п.м;п.м;3.032;3.032;141957.0;146517.0;False;False;False
119064;ПГС 195х70 без перфор. 1,5 П390 (Оцинк.);ПГС 195х70 без перфор. 1,5 П390 (Оцинк.);979;904;592.0;611.0;19.0;0.03209459459459459;п.м;п.м;4.2229;4.2229;140188.0;144687.0;False;False;False
119079;ТПГС 195х70 с перфор. 1,5 П390 (Оцинк.);ТПГС 195х70 с перфор. 1,5 П390 (Оцинк.);1747;921;592.0;611.0;19.0;0.03209459459459459;п.м;п.м;3.9409;3.9409;140787.0;145305.0;False;False;False
8078;ПГС 195х70 без перфор. 1,5 П350 (Оцинк.);ПГС 195х70 без перфор. 1,5 П350 (Оцинк.);977;705;592.0;611.0;19.0;0.03209459459459459;п.м;п.м;4.2229;4.2229;140188.0;144687.0;False;False;False
91675;ТПГС 195х70 с перфор. 1,5 П350 (Оцинк.);ТПГС 195х70 с перфор. 1,5 П350 (Оцинк.);1746;738;592.0;611.0;19.0;0.03209459459459459;п.м;п.м;3.9409;3.9409;140787.0;145305.0;False;False;False
69196;Ендова нижняя (ЕН) 2м (Колор-поток);Ендова нижняя (ЕН) 2м (Колор-поток);110;1164;1621.0;1673.0;52.0;0.032078963602714373;шт;шт;4.34;4.34;373502.0;385484.0;False;False;False
69204;Профиль из стандартной заготовки (0,625) 2м (Колор-поток);Профиль из стандартной заготовки (0,625) 2м (Колор-поток);1303;1174;1621.0;1673.0;52.0;0.032078963602714373;шт;шт;4.34;4.34;373502.0;385484.0;False;False;False
89319;Конек плоский широкий 290 (КП290) 2м (Колор-поток);Конек плоский широкий 290 (КП290) 2м (Колор-поток);344;1168;1621.0;1673.0;52.0;0.032078963602714373;шт;шт;4.34;4.34;373502.0;385484.0;False;False;False
18855;Лист плоский нест обрезь 1,5 (Оцинк.);Лист плоский нест обрезь 1,5 (Оцинк.);565;1423;1434.0;1480.0;46.0;0.03207810320781032;м2;м2;11.852;11.852;120992.0;124873.0;False;False;False
63357;Лист плоский 1,5 (Оцинк.);Лист плоский 1,5 (Оцинк.);555;1416;1434.0;1480.0;46.0;0.03207810320781032;м2;м2;11.852;11.852;120992.0;124873.0;False;False;False
70398;Лист плоский-штрипс 1,5 (Оцинк.);Лист плоский-штрипс 1,5 (Оцинк.);576;1430;1434.0;1480.0;46.0;0.03207810320781032;м2;м2;11.852;11.852;120992.0;124873.0;False;False;False
119122;ТПП 200х65 с перфор. 1,5 П390 (Оцинк.);ТПП 200х65 с перфор. 1,5 П390 (Оцинк.);1849;967;530.0;547.0;17.0;0.03207547169811321;п.м;п.м;3.5021;3.5021;139998.0;144488.0;False;False;False
91674;ТПП 200х65 с перфор. 1,5 П350 (Оцинк.);ТПП 200х65 с перфор. 1,5 П350 (Оцинк.);1848;819;530.0;547.0;17.0;0.03207547169811321;п.м;п.м;3.5021;3.5021;139998.0;144488.0;False;False;False
107472;ПГС 100x50х14 без перфор. 1,2 (Оцинк.);ПГС 100x50х14 без перфор. 1,2 (Оцинк.);913;195;281.0;290.0;9.0;0.03202846975088968;п.м;п.м;1.996;1.996;140782.0;145291.0;False;False;False
119052;НПГС 100x50 без перфор. 1,5 П390 (Оцинк.);НПГС 100x50 без перфор. 1,5 П390 (Оцинк.);678;892;344.0;355.0;11.0;0.03197674418604651;п.м;п.м;2.4679;2.4679;139390.0;143847.0;False;False;False
119056;ПГС 100x50 без перфор. 1,5 П390 (Оцинк.);ПГС 100x50 без перфор. 1,5 П390 (Оцинк.);908;896;344.0;355.0;11.0;0.03197674418604651;п.м;п.м;2.4679;2.4679;139390.0;143847.0;False;False;False
119115;Профиль шляпный 61 (ПШ 61) 1,5 П390 (Оцинк.);Профиль шляпный 61 (ПШ 61) 1,5 П390 (Оцинк.);1389;959;344.0;355.0;11.0;0.03197674418604651;п.м;п.м;2.4209;2.4209;142096.0;146640.0;False;False;False
1246;Профиль шляпный 61 (ПШ 61) 1,5 П350 (Оцинк.);Профиль шляпный 61 (ПШ 61) 1,5 П350 (Оцинк.);1387;804;344.0;355.0;11.0;0.03197674418604651;п.м;п.м;2.4209;2.4209;142096.0;146640.0;False;False;False
2486;Уголок 100 (L100) 1,5 П350 (Оцинк.);Уголок 100 (L100) 1,5 П350 (Оцинк.);2041;864;344.0;355.0;11.0;0.03197674418604651;п.м;п.м;2.3034;2.3034;149344.0;154120.0;False;False;False
89859;ПГС 100x50 без перфор. 1,5 П350 (Оцинк.);ПГС 100x50 без перфор. 1,5 П350 (Оцинк.);907;691;344.0;355.0;11.0;0.03197674418604651;п.м;п.м;2.4679;2.4679;139390.0;143847.0;False;False;False
89876;НПГС 100x50 без перфор. 1,5 П350 (Оцинк.);НПГС 100x50 без перфор. 1,5 П350 (Оцинк.);676;685;344.0;355.0;11.0;0.03197674418604651;п.м;п.м;2.4679;2.4679;139390.0;143847.0;False;False;False
1170;ПС 150х45 без перфор. 1,5 П350 (Оцинк.);ПС 150х45 без перфор. 1,5 П350 (Оцинк.);1550;778;438.0;452.0;14.0;0.0319634703196347;п.м;п.м;3.0149;3.0149;145278.0;149922.0;False;False;False
119081;ТПГС 245х65 с перфор. 1,5 П390 (Оцинк.);ТПГС 245х65 с перфор. 1,5 П390 (Оцинк.);1761;922;657.0;678.0;21.0;0.0319634703196347;п.м;п.м;4.4109;4.4109;140518.0;145010.0;False;False;False
119100;ПС 150х45 без перфор. 1,5 П390 (Оцинк.);ПС 150х45 без перфор. 1,5 П390 (Оцинк.);1552;943;438.0;452.0;14.0;0.0319634703196347;п.м;п.м;3.0149;3.0149;145278.0;149922.0;False;False;False
1233;ТПГС 245х65 с перфор. 1,5 П350 (Оцинк.);ТПГС 245х65 с перфор. 1,5 П350 (Оцинк.);1759;740;657.0;678.0;21.0;0.0319634703196347;п.м;п.м;4.4109;4.4109;140518.0;145010.0;False;False;False
119043;ПZ 180 без перфор. 2,0 П390 (Оцинк.);ПZ 180 без перфор. 2,0 П390 (Оцинк.);798;881;720.0;743.0;23.0;0.03194444444444444;п.м;п.м;5.1891;5.1891;138752.0;143185.0;False;False;False
89732;ПZ 180 без перфор. 2,0 П350 (Оцинк.);ПZ 180 без перфор. 2,0 П350 (Оцинк.);797;661;720.0;743.0;23.0;0.03194444444444444;п.м;п.м;5.1891;5.1891;138752.0;143185.0;False;False;False
2208;"Панель фасадная ""1А"" (ПФ1А)";"Панель фасадная ""1А"" (ПФ1А)";866;1577;722.0;745.0;23.0;0.03185595567867036;м2;м2;4.155;4.155;173767.0;179302.0;False;False;False
